id,articleType,productDisplayName,gender,baseColour,season,year,usage,category,image_path
58266,Handbags,Baggit Women Grey Handbag,Women,Silver,Spring,2012.0,Casual,Bags,data/subset/images/58266.jpg
10211,Handbags,Murcia Women Lambretta Grey Handbags,Women,Grey,Winter,2015.0,Casual,Bags,data/subset/images/10211.jpg
53981,Handbags,Kiara Women Burnt Yellow Sling Bag,Women,Yellow,Summer,2012.0,Casual,Bags,data/subset/images/53981.jpg
52650,Handbags,Mod'acc Women Beige Handbag,Women,Beige,Summer,2012.0,Casual,Bags,data/subset/images/52650.jpg
25183,Handbags,Lino Perros Women Leatherite Brown Handbag,Women,Brown,Winter,2015.0,Casual,Bags,data/subset/images/25183.jpg
19780,Handbags,United Colors of Benetton Women Blue Handbag,Women,Blue,Fall,2011.0,Casual,Bags,data/subset/images/19780.jpg
34886,Handbags,Envirosax Women Multi Coloured Bag,Women,Multi,Summer,2012.0,Casual,Bags,data/subset/images/34886.jpg
54807,Handbags,Ivory Tag Women Blue and Brown Floral Print Handbag,Women,Blue,Winter,2012.0,Casual,Bags,data/subset/images/54807.jpg
54407,Handbags,Baggit Women Purple Sling Bag,Women,Purple,Summer,2012.0,Casual,Bags,data/subset/images/54407.jpg
51915,Handbags,Nyk Women Ink Blue Biker Sling Bag,Women,Blue,Summer,2016.0,Casual,Bags,data/subset/images/51915.jpg
37001,Handbags,Lino Perros Women Blue Sling Bag,Women,Blue,Summer,2012.0,Casual,Bags,data/subset/images/37001.jpg
49542,Handbags,Rocia Women Blue Handbag,Women,Blue,Summer,2012.0,Casual,Bags,data/subset/images/49542.jpg
25232,Handbags,Lino Perros Women Blue & Black Handbag,Women,Blue,Winter,2015.0,Casual,Bags,data/subset/images/25232.jpg
21996,Handbags,Murcia Women Casual Yellow Handbag,Women,Yellow,Winter,2015.0,Casual,Bags,data/subset/images/21996.jpg
24739,Handbags,Murcia Women Laser Cut Brown Handbag,Women,Brown,Winter,2015.0,Casual,Bags,data/subset/images/24739.jpg
27060,Handbags,Yelloe Brown New level of utility Handbag,Women,Brown,Summer,2012.0,Casual,Bags,data/subset/images/27060.jpg
36673,Handbags,Paridhan Women Purple Handbag,Women,Purple,Summer,2012.0,Casual,Bags,data/subset/images/36673.jpg
33630,Handbags,Lino Perros Women Beige Handbag,Women,Beige,Summer,2012.0,Casual,Bags,data/subset/images/33630.jpg
54827,Handbags,Ivory Tag Brown Hound Crossbody Bag,Women,Brown,Summer,2012.0,Casual,Bags,data/subset/images/54827.jpg
21753,Handbags,Kiara Women Classic Brown Handbag,Women,Brown,Winter,2015.0,Casual,Bags,data/subset/images/21753.jpg
51932,Handbags,Nyk Women Black Vespa Handbag,Women,Black,Summer,2016.0,Casual,Bags,data/subset/images/51932.jpg
51955,Handbags,Yelloe Women Black Handbag,Women,Black,Summer,2012.0,Casual,Bags,data/subset/images/51955.jpg
33444,Handbags,Baggit Women Camel Brown Sling Bag,Women,Brown,Summer,2012.0,Casual,Bags,data/subset/images/33444.jpg
25151,Handbags,Lino Perros Women Leatherette Black Handbag,Women,Black,Winter,2015.0,Casual,Bags,data/subset/images/25151.jpg
54177,Handbags,Kiara Women Beige & Yellow Handbag,Women,Yellow,Summer,2012.0,Casual,Bags,data/subset/images/54177.jpg
25013,Handbags,United Colors of Benetton Unisex Maroon Casual Handbags,Unisex,Maroon,Summer,2012.0,Casual,Bags,data/subset/images/25013.jpg
31911,Handbags,Fabindia Women Blue Sling Bag,Women,Blue,Summer,2012.0,Casual,Bags,data/subset/images/31911.jpg
34872,Handbags,Envirosax Women Blue Bag,Women,Blue,Summer,2012.0,Casual,Bags,data/subset/images/34872.jpg
51939,Handbags,Nyk Women White Handbag,Women,White,Summer,2016.0,Casual,Bags,data/subset/images/51939.jpg
47412,Handbags,Baggit Women Orange Sling Bag,Women,Orange,Fall,2012.0,Casual,Bags,data/subset/images/47412.jpg
33457,Handbags,Baggit Women Billuz Roy Maroon Handbag,Women,Maroon,Summer,2012.0,Casual,Bags,data/subset/images/33457.jpg
54511,Handbags,Lino Perros Women Grey Handbag,Women,Grey,Summer,2012.0,Casual,Bags,data/subset/images/54511.jpg
20604,Handbags,Baggit Women Umbrella Dum Brown Handbag,Women,Brown,Winter,2015.0,Casual,Bags,data/subset/images/20604.jpg
44250,Handbags,Hidekraft Women Red Handbag,Women,Red,Summer,2012.0,Casual,Bags,data/subset/images/44250.jpg
54183,Handbags,Kiara Women Cream Handbag,Women,Cream,Summer,2012.0,Casual,Bags,data/subset/images/54183.jpg
34889,Handbags,Envirosax Women Pink Bag,Women,Pink,Summer,2012.0,Casual,Bags,data/subset/images/34889.jpg
29733,Handbags,Kiara Women Leatherette Green Handbag,Women,Green,Summer,2012.0,Casual,Bags,data/subset/images/29733.jpg
7099,Handbags,Wildcraft Unisex Grey Camera Bag,Unisex,Grey,Winter,2015.0,Casual,Bags,data/subset/images/7099.jpg
27687,Handbags,Murcia Women Brown Handbag,Women,Brown,Winter,2015.0,Casual,Bags,data/subset/images/27687.jpg
21957,Handbags,Murcia Women Casual Black Handbag,Women,Black,Winter,2015.0,Casual,Bags,data/subset/images/21957.jpg
9442,Handbags,Nike Women Graphic Play Red Bag,Women,Red,Fall,2011.0,Casual,Bags,data/subset/images/9442.jpg
25295,Handbags,Lino Perros Women Sporty Purple Handbag,Women,Purple,Summer,2012.0,Casual,Bags,data/subset/images/25295.jpg
47334,Handbags,Baggit Women Olive Handbag,Women,Olive,Fall,2012.0,Casual,Bags,data/subset/images/47334.jpg
29735,Handbags,Kiara Women Light Green Handbag,Women,Green,Summer,2012.0,Casual,Bags,data/subset/images/29735.jpg
57838,Handbags,Lino Perros Women Grey Sling Bag,Women,Grey,Summer,2012.0,Casual,Bags,data/subset/images/57838.jpg
54494,Handbags,Lino Perros Women Black Handbag,Women,Black,Summer,2012.0,Casual,Bags,data/subset/images/54494.jpg
2665,Handbags,Murcia Women Fancy Cream Hand Bag,Women,Grey,Winter,2015.0,Casual,Bags,data/subset/images/2665.jpg
27728,Handbags,Murcia Women Black Handbag,Women,Black,Winter,2015.0,Casual,Bags,data/subset/images/27728.jpg
48330,Handbags,Pitaraa Women Yellow Sling Bag,Women,Yellow,Summer,2012.0,Casual,Bags,data/subset/images/48330.jpg
34873,Handbags,Envirosax Women Multi Coloured Bag,Women,Multi,Summer,2012.0,Casual,Bags,data/subset/images/34873.jpg
53931,Handbags,Kiara Women Grey Handbag,Women,Grey,Summer,2012.0,Casual,Bags,data/subset/images/53931.jpg
20567,Handbags,Baggit Women Barbiex Avni Gold Handbag,Women,Gold,Winter,2015.0,Casual,Bags,data/subset/images/20567.jpg
21933,Handbags,Murcia Women Casual Yellow Handbag,Women,Yellow,Winter,2015.0,Casual,Bags,data/subset/images/21933.jpg
38314,Handbags,Puma Women Dazzle Grey Handbag,Women,Grey,Summer,2012.0,Casual,Bags,data/subset/images/38314.jpg
52767,Handbags,Fiorelli Women White Leather Handbag,Women,White,Fall,2012.0,Casual,Bags,data/subset/images/52767.jpg
47350,Handbags,Baggit Women Green Bag,Women,Green,Summer,2012.0,Casual,Bags,data/subset/images/47350.jpg
2654,Handbags,Murcia Women Basket Bag Assorted Bag,Women,Red,Winter,2015.0,Casual,Bags,data/subset/images/2654.jpg
14884,Handbags,United Colors of Benetton Women Solid Grey Handbags,Women,Grey,Summer,2011.0,Casual,Bags,data/subset/images/14884.jpg
53999,Handbags,Kiara Women Black Handbag,Women,Black,Summer,2012.0,Casual,Bags,data/subset/images/53999.jpg
25181,Handbags,Lino Perros Women Leatherite Brown Handbag,Women,Brown,Winter,2015.0,Casual,Bags,data/subset/images/25181.jpg
10204,Handbags,Murcia Women Hahk Purple Handbags,Women,Purple,Winter,2015.0,Casual,Bags,data/subset/images/10204.jpg
25260,Handbags,Lino Perros Women Classic Off White Handbag,Women,Off White,Summer,2012.0,Casual,Bags,data/subset/images/25260.jpg
47692,Handbags,Murcia Women Olive Handbag,Women,Olive,Summer,2012.0,Casual,Bags,data/subset/images/47692.jpg
15293,Handbags,ADIDAS Originals Unisex ST Airline Blue Bags,Unisex,Blue,Fall,2011.0,Casual,Bags,data/subset/images/15293.jpg
48184,Handbags,Fossil Women Brown Handbag,Women,Brown,Winter,2016.0,Casual,Bags,data/subset/images/48184.jpg
47373,Handbags,Baggit Women Green Bag,Women,Green,Summer,2012.0,Casual,Bags,data/subset/images/47373.jpg
38451,Handbags,Baggit Women Teal Selection Jack Sling Bag,Women,Teal,Summer,2012.0,Casual,Bags,data/subset/images/38451.jpg
20421,Handbags,Baggit Women Brown Handbag,Women,Brown,Winter,2015.0,Casual,Bags,data/subset/images/20421.jpg
14815,Handbags,United Colors of Benetton Women Solid Lavender Handbags,Women,Lavender,Summer,2011.0,Casual,Bags,data/subset/images/14815.jpg
42891,Handbags,French Connection Women Purple Sling Bag,Women,Purple,Summer,2012.0,Casual,Bags,data/subset/images/42891.jpg
54396,Handbags,Baggit Women Black Sling Bag,Women,Black,Summer,2012.0,Casual,Bags,data/subset/images/54396.jpg
58932,Handbags,Ivory Tag Women Beige Furry Foldover Sling Bag,Women,Beige,Summer,2012.0,Casual,Bags,data/subset/images/58932.jpg
47343,Handbags,Baggit Women Brown Handbag,Women,Tan,Summer,2012.0,Casual,Bags,data/subset/images/47343.jpg
25198,Handbags,Lino Perros Women Leatherette Beige Handbag,Women,Beige,Winter,2015.0,Casual,Bags,data/subset/images/25198.jpg
34865,Handbags,Envirosax Women Black Bag,Women,Black,Summer,2012.0,Casual,Bags,data/subset/images/34865.jpg
21494,Handbags,Kiara Women Steel Strap Black Handbag,Women,Black,Winter,2015.0,Casual,Bags,data/subset/images/21494.jpg
3399,Handbags,Murcia Women Yellow Handbag,Women,Yellow,Winter,2015.0,Casual,Bags,data/subset/images/3399.jpg
33425,Handbags,Baggit Women Brown Sling Bag,Women,Brown,Fall,2012.0,Casual,Bags,data/subset/images/33425.jpg
25278,Handbags,Lino Perros Women Black Handbag,Women,Black,Summer,2012.0,Casual,Bags,data/subset/images/25278.jpg
25166,Handbags,Lino Perros Women Leatherette Black Handbag,Women,Black,Winter,2015.0,Casual,Bags,data/subset/images/25166.jpg
13949,Handbags,United Colors of Benetton Women Solid Blue Handbags,Women,Blue,Summer,2011.0,Casual,Bags,data/subset/images/13949.jpg
21964,Handbags,Murcia Women Casual Brown Handbag,Women,Brown,Winter,2015.0,Casual,Bags,data/subset/images/21964.jpg
53654,Handbags,Kiara Women Green Handbag,Women,Green,Summer,2012.0,Casual,Bags,data/subset/images/53654.jpg
9584,Handbags,Puma Unisex Ferrari LS Portable Black Bags,Unisex,Black,Fall,2011.0,Casual,Bags,data/subset/images/9584.jpg
37414,Handbags,Murcia Women Black Handbag,Women,Black,Summer,2012.0,Casual,Bags,data/subset/images/37414.jpg
36655,Handbags,Paridhan Women Black Sling Bag,Women,Black,Summer,2012.0,Casual,Bags,data/subset/images/36655.jpg
54019,Handbags,Kiara Women Blue Handbag,Women,Blue,Summer,2012.0,Casual,Bags,data/subset/images/54019.jpg
25425,Handbags,Puma Women Shopper Sea Blue Handbag,Women,Blue,Summer,2012.0,Casual,Bags,data/subset/images/25425.jpg
25149,Handbags,Lino Perros Women Black Handbag,Women,Black,Winter,2015.0,Casual,Bags,data/subset/images/25149.jpg
53657,Handbags,Kiara Women Peach Handbag,Women,Peach,Summer,2012.0,Casual,Bags,data/subset/images/53657.jpg
15442,Handbags,Hidekraft Women Leather Yellow Handbags,Women,Yellow,Fall,2011.0,Casual,Bags,data/subset/images/15442.jpg
47927,Handbags,Murcia Women Peach Handbag,Women,Peach,Summer,2012.0,Casual,Bags,data/subset/images/47927.jpg
25159,Handbags,Lino Perros Women Leatherette Black Handbag,Women,Black,Winter,2015.0,Casual,Bags,data/subset/images/25159.jpg
42867,Handbags,French Connection Women Black Winter Quilt Cross Sling Bag,Women,Black,Spring,2012.0,Casual,Bags,data/subset/images/42867.jpg
37412,Handbags,Murcia Women Basket Thatch Beige Handbag,Women,Beige,Summer,2012.0,Casual,Bags,data/subset/images/37412.jpg
53656,Handbags,Kiara Women Blue Handbag,Women,Blue,Summer,2012.0,Casual,Bags,data/subset/images/53656.jpg
33456,Handbags,Baggit Women Billuz Roy Green Handbag,Women,Green,Summer,2012.0,Casual,Bags,data/subset/images/33456.jpg
25229,Handbags,Lino Perros Women Leatherette Blue Handbag,Women,Blue,Winter,2015.0,Casual,Bags,data/subset/images/25229.jpg
21956,Handbags,Murcia Women Casual Brown Handbag,Women,Brown,Winter,2015.0,Casual,Bags,data/subset/images/21956.jpg
10726,Handbags,Murcia Women Brown Brown Handbags,Women,Brown,Winter,2015.0,Casual,Bags,data/subset/images/10726.jpg
37081,Handbags,Lino Perros Women Brown Handbag,Women,Brown,Summer,2012.0,Casual,Bags,data/subset/images/37081.jpg
20499,Handbags,Baggit Women Jhuti Beige Handbag,Women,Beige,Winter,2016.0,Casual,Bags,data/subset/images/20499.jpg
36070,Handbags,OTLS Navy Tote Bag,Women,Navy Blue,Winter,2012.0,Casual,Bags,data/subset/images/36070.jpg
9444,Handbags,Nike Women Sami Standard Blue Bag,Women,Blue,Fall,2011.0,Casual,Bags,data/subset/images/9444.jpg
53930,Handbags,KIARA Women Grey Handbag,Women,Grey,Summer,2012.0,Casual,Bags,data/subset/images/53930.jpg
33443,Handbags,Baggit Women Brown Handbag,Women,Brown,Summer,2012.0,Casual,Bags,data/subset/images/33443.jpg
20853,Handbags,Spice Art Women Casual Mouse Brown HandBag,Women,Brown,Winter,2015.0,Casual,Bags,data/subset/images/20853.jpg
17141,Handbags,Lino Perros Women Flower Brown Handbag,Women,Brown,Winter,2015.0,Casual,Bags,data/subset/images/17141.jpg
25267,Handbags,Lino Perros Women Leatherette Red Handbag,Women,Red,Summer,2012.0,Casual,Bags,data/subset/images/25267.jpg
25174,Handbags,Lino Perros Women Leatherette Brown Handbag,Women,Brown,Winter,2015.0,Casual,Bags,data/subset/images/25174.jpg
14791,Handbags,United Colors of Benetton Women Solid Grey Handbags,Women,Grey,Summer,2011.0,Casual,Bags,data/subset/images/14791.jpg
53900,Handbags,Kiara Women Brown Handbag,Women,Brown,Summer,2012.0,Casual,Bags,data/subset/images/53900.jpg
5286,Handbags,Wildcraft Unisex Grey Sling Bag,Unisex,Grey,Winter,2015.0,Casual,Bags,data/subset/images/5286.jpg
50427,Handbags,Lino Perros Unisex Blue Bag,Unisex,Blue,Summer,2012.0,Casual,Bags,data/subset/images/50427.jpg
20612,Handbags,Baggit Women Ishqx Barat Pink Handbag,Women,Pink,Winter,2015.0,Casual,Bags,data/subset/images/20612.jpg
25251,Handbags,Lino Perros Women Leatherette Orange Handbag,Women,Orange,Summer,2012.0,Casual,Bags,data/subset/images/25251.jpg
16768,Handbags,Spice Art Women Black Handbag,Women,Black,Winter,2015.0,Casual,Bags,data/subset/images/16768.jpg
20044,Handbags,United Colors of Benetton Women Solid Silver Handbags,Women,Silver,Fall,2011.0,Casual,Bags,data/subset/images/20044.jpg
20511,Handbags,Baggit Women Roxy Net Black Handbag,Women,Black,Winter,2015.0,Casual,Bags,data/subset/images/20511.jpg
21488,Handbags,Kiara Women Steel Design Maroon Handbag,Women,Maroon,Winter,2015.0,Casual,Bags,data/subset/images/21488.jpg
37417,Handbags,Murcia Women Jute Silver Handbag,Women,Silver,Summer,2012.0,Casual,Bags,data/subset/images/37417.jpg
20461,Handbags,Baggit Women Golmaal Taj White Handbag,Women,White,Winter,2015.0,Casual,Bags,data/subset/images/20461.jpg
18041,Handbags,Lino Perros Women Solid Maroon Handbag,Women,Maroon,Winter,2015.0,Casual,Bags,data/subset/images/18041.jpg
42844,Handbags,French Connection Women Black Handbag,Women,Black,Summer,2012.0,Casual,Bags,data/subset/images/42844.jpg
58274,Handbags,Baggit Women Navy Blue Handbag,Women,Navy Blue,Fall,2012.0,Casual,Bags,data/subset/images/58274.jpg
25264,Handbags,Lino Perros Women Jute Off White Handbag,Women,Off White,Summer,2012.0,Casual,Bags,data/subset/images/25264.jpg
27695,Handbags,Murcia Women Purple Handbag,Women,Purple,Winter,2015.0,Casual,Bags,data/subset/images/27695.jpg
4603,Handbags,Wildcraft Blue & Grey Printed Tote Bag,Women,Blue,Winter,2015.0,Casual,Bags,data/subset/images/4603.jpg
8239,Handbags,Fastrack Women Pink Black Sling Bag,Women,Pink,Winter,2016.0,Casual,Bags,data/subset/images/8239.jpg
43290,Handbags,Murcia Women Tribal Orange Handbag,Women,Orange,Summer,2012.0,Casual,Bags,data/subset/images/43290.jpg
47330,Handbags,Baggit Women Brown Sling Bag,Women,Brown,Summer,2012.0,Casual,Bags,data/subset/images/47330.jpg
47381,Handbags,Baggit Women Taupe Bag,Women,Taupe,Summer,2012.0,Casual,Bags,data/subset/images/47381.jpg
21505,Handbags,Kiara Women Small  Brown Handbag,Women,Brown,Winter,2015.0,Casual,Bags,data/subset/images/21505.jpg
38696,Handbags,Spice Art Women Checks Design Mustard Handbag,Women,Mustard,Summer,2015.0,Casual,Bags,data/subset/images/38696.jpg
25717,Handbags,Wrangler Unisex Canvas Khaki Sling Bag,Unisex,Khaki,Summer,2012.0,Casual,Bags,data/subset/images/25717.jpg
9586,Handbags,Puma Unisex Dazzle Shopper Pink Bags,Unisex,Pink,Fall,2011.0,Casual,Bags,data/subset/images/9586.jpg
2670,Handbags,Murcia Women Yellow Leatherette Hand Bag,Women,Yellow,Winter,2015.0,Casual,Bags,data/subset/images/2670.jpg
52658,Handbags,Mod-acc Women Black Handbag,Women,Black,Summer,2012.0,Casual,Bags,data/subset/images/52658.jpg
22005,Handbags,Murcia Women Casual Red Handbag,Women,Red,Winter,2015.0,Casual,Bags,data/subset/images/22005.jpg
9587,Handbags,Puma Unisex Yellow Sling Bag,Unisex,Yellow,Fall,2011.0,Casual,Bags,data/subset/images/9587.jpg
27727,Handbags,Murcia Women Red Handbag,Women,Red,Winter,2015.0,Casual,Bags,data/subset/images/27727.jpg
57252,Handbags,Murcia Women Blue Handbag,Women,Blue,Summer,2015.0,Casual,Bags,data/subset/images/57252.jpg
24624,Handbags,Murcia Women Green Leather Handbag,Women,Green,Winter,2015.0,Casual,Bags,data/subset/images/24624.jpg
14806,Handbags,United Colors of Benetton Women Solid Purple Handbags,Women,Purple,Summer,2011.0,Casual,Bags,data/subset/images/14806.jpg
53660,Handbags,Kiara Women Coffee Brown Handbags,Women,Coffee Brown,Summer,2012.0,Casual,Bags,data/subset/images/53660.jpg
47342,Handbags,Baggit Women Teal Bag,Women,Teal,Summer,2012.0,Casual,Bags,data/subset/images/47342.jpg
53064,Handbags,Rocia Women Brown Handbag,Women,Brown,Summer,2012.0,Casual,Bags,data/subset/images/53064.jpg
25157,Handbags,Lino Perros Women Leatherette Black Handbag,Women,Black,Winter,2015.0,Casual,Bags,data/subset/images/25157.jpg
52616,Handbags,Mod'acc Women Beige Handbag,Women,Beige,Summer,2012.0,Casual,Bags,data/subset/images/52616.jpg
25719,Handbags,Wrangler Women Denim Blue Handbag,Women,Blue,Summer,2012.0,Casual,Bags,data/subset/images/25719.jpg
27712,Handbags,Murcia Women Pink Handbag,Women,Pink,Winter,2015.0,Casual,Bags,data/subset/images/27712.jpg
35908,Handbags,Peperone Women Purple Sling Bag,Women,Purple,Summer,2012.0,Casual,Bags,data/subset/images/35908.jpg
25199,Handbags,Lino Perros Women Leatherette Beige Handbag,Women,Beige,Winter,2015.0,Casual,Bags,data/subset/images/25199.jpg
43273,Handbags,Murcia Women Black Handbag,Women,Black,Summer,2012.0,Casual,Bags,data/subset/images/43273.jpg
27056,Handbags,Yelloe White Chain Detail Handbag,Women,White,Summer,2012.0,Casual,Bags,data/subset/images/27056.jpg
52636,Handbags,Mod-acc Women Black Handbag,Women,Black,Summer,2012.0,Casual,Bags,data/subset/images/52636.jpg
35900,Handbags,Peperone Women Green Handbag,Women,Green,Fall,2012.0,Casual,Bags,data/subset/images/35900.jpg
57835,Handbags,Lino Perros Women Brown Sling Bag,Women,Brown,Summer,2012.0,Casual,Bags,data/subset/images/57835.jpg
47376,Handbags,Baggit Women Black Handbag,Women,Black,Fall,2012.0,Casual,Bags,data/subset/images/47376.jpg
21541,Handbags,Kiara Women Classic Brown Handbag,Women,Brown,Winter,2015.0,Casual,Bags,data/subset/images/21541.jpg
25200,Handbags,Lino Perros Women Leatherette Brown Handbag,Women,Brown,Winter,2015.0,Casual,Bags,data/subset/images/25200.jpg
54014,Handbags,Kiara Women Blue Handbag,Women,Blue,Summer,2012.0,Casual,Bags,data/subset/images/54014.jpg
49519,Handbags,Rocia Women Gold Handbag,Women,Gold,Summer,2012.0,Casual,Bags,data/subset/images/49519.jpg
14800,Handbags,United Colors of Benetton Women Solid Brown Handbags,Women,Brown,Summer,2011.0,Casual,Bags,data/subset/images/14800.jpg
50241,Handbags,Stoln Women Blue Handbag,Women,Blue,Summer,2012.0,Casual,Bags,data/subset/images/50241.jpg
17133,Handbags,Lino Perros Women Golden Buckle Red Handbag,Women,Red,Winter,2015.0,Casual,Bags,data/subset/images/17133.jpg
34776,Handbags,Be For Bag Women Pack of 3 Bag,Women,Orange,Summer,2015.0,Casual,Bags,data/subset/images/34776.jpg
53695,Handbags,Kiara Women Beige Handbag,Women,Beige,Summer,2012.0,Casual,Bags,data/subset/images/53695.jpg
27693,Handbags,Murcia Women Maroon Handbag,Women,Maroon,Winter,2015.0,Casual,Bags,data/subset/images/27693.jpg
53678,Handbags,Kiara Women Pink Handbag,Women,Pink,Summer,2012.0,Casual,Bags,data/subset/images/53678.jpg
21987,Handbags,Murcia Women Casual Brown Handbag,Women,Brown,Winter,2015.0,Casual,Bags,data/subset/images/21987.jpg
33426,Handbags,Baggit Women Marsx Baby Orange Handbag,Women,Orange,Summer,2012.0,Casual,Bags,data/subset/images/33426.jpg
58174,Handbags,Rocky S Women White Handbag,Women,White,Fall,2012.0,Casual,Bags,data/subset/images/58174.jpg
49556,Handbags,Rocia Women Black Handbag,Women,Black,Summer,2012.0,Casual,Bags,data/subset/images/49556.jpg
54487,Handbags,Lino Perros Women Orange Handbag,Women,Orange,Summer,2010.0,Casual,Bags,data/subset/images/54487.jpg
47340,Handbags,Baggit Women Green Handbag,Women,Green,Summer,2012.0,Casual,Bags,data/subset/images/47340.jpg
34767,Handbags,Be For Bag Women Zoli Beige Bag,Women,Beige,Summer,2015.0,Casual,Bags,data/subset/images/34767.jpg
27731,Handbags,Murcia Women Black Handbag,Women,Black,Winter,2015.0,Casual,Bags,data/subset/images/27731.jpg
25225,Handbags,Lino Perros Women Blue Handbag,Women,Blue,Winter,2015.0,Casual,Bags,data/subset/images/25225.jpg
38450,Handbags,Baggit Women Purple Handbag,Women,Purple,Summer,2012.0,Casual,Bags,data/subset/images/38450.jpg
47144,Handbags,Be For Bag Women Combo Pack Tote Bags,Women,White,Summer,2015.0,Casual,Bags,data/subset/images/47144.jpg
25215,Handbags,Lino Perros Women Leatherette Pink Handbag,Women,Pink,Winter,2015.0,Casual,Bags,data/subset/images/25215.jpg
57244,Handbags,Murcia Women Beige Handbag,Women,Beige,Summer,2012.0,Casual,Bags,data/subset/images/57244.jpg
25243,Handbags,Lino Perros Women Canvas Olive Handbag,Women,Olive,Summer,2012.0,Casual,Bags,data/subset/images/25243.jpg
25186,Handbags,Lino Perros Women Leatherette Brown Handbag,Women,Brown,Winter,2015.0,Casual,Bags,data/subset/images/25186.jpg
44245,Handbags,Hidekraft Women Brown Handbag,Women,Brown,Summer,2012.0,Casual,Bags,data/subset/images/44245.jpg
25249,Handbags,Lino Perros Women Leatherette Brown Handbag,Women,Brown,Summer,2012.0,Casual,Bags,data/subset/images/25249.jpg
53652,Handbags,Kiara Women Black Handbag,Women,Black,Summer,2012.0,Casual,Bags,data/subset/images/53652.jpg
21972,Handbags,Murcia Women Casual Peach Handbag,Women,Peach,Winter,2015.0,Casual,Bags,data/subset/images/21972.jpg
46985,Handbags,Bulchee Women Black Handbag,Women,Black,Summer,2012.0,Casual,Bags,data/subset/images/46985.jpg
31688,Sports Shoes,Nike Men Lunarfly +3 White Sports Shoes,Men,White,Summer,2012.0,Sports,Shoes,data/subset/images/31688.jpg
40482,Casual Shoes,Fila Men Black Speed Lite Shoes,Men,Black,Fall,2012.0,Casual,Shoes,data/subset/images/40482.jpg
38659,Casual Shoes,Nike Men Purple Braata Shoes,Men,Purple,Summer,2012.0,Casual,Shoes,data/subset/images/38659.jpg
34646,Sports Shoes,Fila Men Notch White Sports Shoes,Men,White,Fall,2012.0,Sports,Shoes,data/subset/images/34646.jpg
35846,Casual Shoes,Kelme Women Green Dalila Casual Shoes,Women,Green,Fall,2012.0,Casual,Shoes,data/subset/images/35846.jpg
24721,Sports Shoes,Skechers Men Masterson Silver Sports Shoes,Men,Silver,Fall,2011.0,Sports,Shoes,data/subset/images/24721.jpg
12997,Casual Shoes,Timberland Kids Boys Casual Brown Casual Shoes,Boys,Brown,Fall,2011.0,Casual,Shoes,data/subset/images/12997.jpg
4445,Sports Shoes,Nike Men's Dual Fusion Black Red Shoe,Men,Black,Summer,2011.0,Sports,Shoes,data/subset/images/4445.jpg
39303,Casual Shoes,Red Chief Men Khaki Shoes,Men,Khaki,Winter,2018.0,Casual,Shoes,data/subset/images/39303.jpg
36954,Sports Shoes,Force 10 Men Blue Sports Shoes,Men,Blue,Summer,2012.0,Sports,Shoes,data/subset/images/36954.jpg
17697,Casual Shoes,Vans Men Bali Grey Casual Shoes,Men,Grey,Fall,2011.0,Casual,Shoes,data/subset/images/17697.jpg
15254,Casual Shoes,ADIDAS Originals Women Decade Low Sleek Red Casual Shoes,Women,Red,Fall,2011.0,Casual,Shoes,data/subset/images/15254.jpg
32511,Formal Shoes,Franco Leone Men Slip On Black Formal Shoes,Men,Black,Summer,2012.0,Formal,Shoes,data/subset/images/32511.jpg
8088,Sports Shoes,ADIDAS Men Falcon Elite M White Sports Shoes,Men,White,Fall,2011.0,Sports,Shoes,data/subset/images/8088.jpg
42023,Sports Shoes,ADIDAS Men White Smoove Sports Shoes,Men,White,Summer,2012.0,Sports,Shoes,data/subset/images/42023.jpg
22867,Casual Shoes,Woodland Men Brown Casual Shoes,Men,Brown,Summer,2012.0,Casual,Shoes,data/subset/images/22867.jpg
6341,Casual Shoes,Converse Unisex Cyclone Print Ox Orange Shoe,Unisex,Orange,Summer,2011.0,Casual,Shoes,data/subset/images/6341.jpg
8994,Casual Shoes,Puma Men Manilla Hi Black Casual Shoes,Men,Black,Fall,2011.0,Casual,Shoes,data/subset/images/8994.jpg
26609,Sports Shoes,Puma Men Osuran Black Sports Shoes,Men,Black,Summer,2012.0,Sports,Shoes,data/subset/images/26609.jpg
39652,Sports Shoes,Lotto Men White Sports Shoe,Men,White,Summer,2012.0,Sports,Shoes,data/subset/images/39652.jpg
4128,Casual Shoes,Fila Men's Basic Low Black Shoe,Men,Black,Summer,2011.0,Casual,Shoes,data/subset/images/4128.jpg
18539,Casual Shoes,Puma Unisex Limnos Insignia Blue Casual Shoes,Unisex,Blue,Summer,2012.0,Casual,Shoes,data/subset/images/18539.jpg
28662,Casual Shoes,Nike Men Lunar Flow Black Casual Shoes,Men,Black,Summer,2012.0,Casual,Shoes,data/subset/images/28662.jpg
16169,Formal Shoes,Enroute Men Leather Black Formal Shoes,Men,Black,Fall,2011.0,Formal,Shoes,data/subset/images/16169.jpg
12974,Sports Shoes,ADIDAS Men Ambition Logo White Sports Shoes,Men,White,Fall,2011.0,Sports,Shoes,data/subset/images/12974.jpg
15308,Sports Shoes,ADIDAS Men Galaxy Elite M Black Sports Shoes,Men,Black,Fall,2011.0,Sports,Shoes,data/subset/images/15308.jpg
12998,Casual Shoes,Timberland Kids Boys Casual Black Casual Shoes,Boys,Black,Fall,2011.0,Casual,Shoes,data/subset/images/12998.jpg
